60, 0.059787352860912094, 2863
60, 0.059787352860912094, 2971
60, 0.059787352860912094, 2143
60, 0.059787352860912094, 2557
60, 0.059787352860912094, 2893
60, 0.059787352860912094, 5275
60, 0.059787352860912094, 4021
60, 0.059787352860912094, 2383
60, 0.059787352860912094, 3757
60, 0.059787352860912094, 3331
60, 0.059787352860912094, 4243
60, 0.059787352860912094, 4429
60, 0.059787352860912094, 1741
60, 0.059787352860912094, 979
60, 0.059787352860912094, 1873
60, 0.059787352860912094, 1861
60, 0.059787352860912094, 2179
60, 0.059787352860912094, 2119
60, 0.059787352860912094, 3451
60, 0.059787352860912094, 3397
60, 0.059787352860912094, 3097
60, 0.059787352860912094, 2689
60, 0.059787352860912094, 3679
60, 0.059787352860912094, 3637
60, 0.059787352860912094, 4213
60, 0.059787352860912094, 3511
60, 0.059787352860912094, 4993
60, 0.059787352860912094, 5137
60, 0.059787352860912094, 5389
60, 0.059787352860912094, 6259
60, 0.059787352860912094, 5281
60, 0.059787352860912094, 967
60, 0.059787352860912094, 3253
60, 0.059787352860912094, 1879
60, 0.059787352860912094, 3931
60, 0.059787352860912094, 2263
60, 0.059787352860912094, 1717
60, 0.059787352860912094, 3367
60, 0.059787352860912094, 3559
60, 0.059787352860912094, 2809
60, 0.059787352860912094, 2941
60, 0.059787352860912094, 2863
60, 0.059787352860912094, 5563
60, 0.059787352860912094, 3079
60, 0.059787352860912094, 4891
60, 0.059787352860912094, 4123
60, 0.059787352860912094, 5935
60, 0.059787352860912094, 3559
60, 0.059787352860912094, 5557
60, 0.059787352860912094, 6247
80, 0.0490512280972495, 4425
80, 0.0490512280972495, 6910
80, 0.0490512280972495, 4607
80, 0.0490512280972495, 6406
80, 0.0490512280972495, 7050
80, 0.0490512280972495, 3655
80, 0.0490512280972495, 6987
80, 0.0490512280972495, 6819
80, 0.0490512280972495, 15975
80, 0.0490512280972495, 7526
80, 0.0490512280972495, 2143
80, 0.0490512280972495, 6546
80, 0.0490512280972495, 6833
80, 0.0490512280972495, 6910
80, 0.0490512280972495, 4586
80, 0.0490512280972495, 5132
80, 0.0490512280972495, 7855
80, 0.0490512280972495, 6980
80, 0.0490512280972495, 9584
80, 0.0490512280972495, 9843
80, 0.0490512280972495, 7043
80, 0.0490512280972495, 7470
80, 0.0490512280972495, 7785
80, 0.0490512280972495, 8394
80, 0.0490512280972495, 11180
80, 0.0490512280972495, 8023
80, 0.0490512280972495, 2318
80, 0.0490512280972495, 13511
80, 0.0490512280972495, 15268
80, 0.0490512280972495, 5972
80, 0.0490512280972495, 6973
80, 0.0490512280972495, 6392
80, 0.0490512280972495, 9164
80, 0.0490512280972495, 7547
80, 0.0490512280972495, 10879
80, 0.0490512280972495, 9122
80, 0.0490512280972495, 6854
80, 0.0490512280972495, 4887
80, 0.0490512280972495, 6448
80, 0.0490512280972495, 9101
80, 0.0490512280972495, 7176
80, 0.0490512280972495, 5293
80, 0.0490512280972495, 7834
